1; 1876; 1; 0.8544936951314701
1; 1971; 1; 0.5803157347876556
1; abroad; 1; 0.8222892067847032
1; appear; 1; 0.4198365193488536
1; attempt; 1; 0.3687778306970798
1; biograph; 1; 0.8544936951314701
1; brief; 1; 0.4878494825101295
1; class; 1; 0.3351316772955687
1; continu; 1; 0.45678549567998294
1; country; 1; 0.5050223800610358
1; ddc; 2; 1.6445784135694064
1; decim; 1; 0.6847531315119314
1; describ; 1; 0.23820437996687793
1; detail; 1; 0.396360509759925
1; dewey; 2; 1.3924843759692367
1; edit; 3; 1.4251107251142392
1; eighteen; 1; 0.8222892067847032
1; first; 2; 0.6529719004320813
1; ful; 1; 0.45893499767323154
1; fut; 1; 0.41355380370476436
1; grow; 1; 0.396360509759925
1; healthy; 1; 1.0548834053114322
1; hist; 2; 0.8930622605355613
1; howev; 1; 0.38361773541777194
1; in; 1; 0.2561304710314958
1; libr; 1; 0.18442356326670073
1; lif; 1; 0.5751482999558801
1; long; 1; 0.5211989451745116
1; nee; 1; 0.27934539517559
1; nev; 1; 0.6642335870861669
1; pres; 1; 0.24879508834224798
1; provid; 1; 0.2721098429860902
1; publ; 1; 0.2725772852659635
1; spit; 1; 0.7737773579430086
1; spur; 1; 0.8960410238018828
1; story; 1; 0.8544936951314701
1; study; 1; 0.2409197779423452
1; system; 1; 0.19334891741300753
1; the; 2; 0.25491727358973343
1; ther; 1; 0.45467019935899766
1; told; 1; 0.8544936951314701
1; work; 1; 0.2730467876630931
10; 48; 1; 0.6408702713486026
10; a; 1; 0.1757006859723155
10; about; 1; 0.6408702713486026
10; academ; 1; 0.3211076834611299
10; access; 3; 0.9916644710504394
10; acquir; 1; 0.4523533287526973
10; al; 1; 0.3989320541866594
10; artic; 1; 0.26737349466112326
10; aug; 1; 0.565909017147027
10; avail; 1; 0.2807087921539409
10; bas; 1; 0.16517917720104863
10; bulk; 1; 0.6720307678514121
10; cent; 1; 0.266646087245519
10; collect; 2; 0.4776508823991736
10; commun; 1; 0.24206765788028858
10; comprehend; 1; 0.3858726312518304
10; confin; 1; 0.6408702713486026
10; consid; 1; 0.22072165022591417
10; cov; 1; 0.3198294049599424
10; delivery; 1; 0.541829333687044
10; depend; 1; 0.37876678504577693
10; design; 1; 0.2372485434707448
10; develop; 2; 0.3485362415502243
10; evalu; 1; 0.2576836542440421
10; exclud; 1; 0.47280364326101587
10; feat; 1; 0.38835516056756225
10; focus; 1; 0.47280364326101587
10; follow; 1; 0.29930273014782294
10; form; 1; 0.1939205646544661
10; improv; 2; 0.5790982228231565
10; includ; 1; 0.24317570097844926
10; init; 1; 0.43136122496691015
10; interlibr; 2; 1.131818034294054
10; irrespect; 1; 0.6720307678514121
10; journ; 2; 0.5318488442883681
10; langu; 1; 0.28502496917164327
10; libr; 2; 0.2766353449000511
10; lit; 1; 0.2260331778347396
10; loan; 4; 2.022369447844795
10; long-range; 1; 0.6167169050885274
10; mad; 1; 0.2260331778347396
10; maj; 1; 0.2630935418412906
10; mat; 2; 0.5206963425791126
10; medicin; 1; 0.43523680109074175
10; nat; 2; 0.42668036442571095
10; nee; 1; 0.2095090463816925
10; perc; 1; 0.40175501906901434
10; period; 4; 1.158196445646313
10; photocop; 2; 1.083658667374088
10; phys; 1; 0.31249276527018727
10; plan; 1; 0.2933312607031323
10; poss; 1; 0.24206765788028858
10; prim; 1; 0.31249276527018727
10; purpos; 1; 0.26592442214418405
10; rapid; 1; 0.33342921049479646
10; recommend; 1; 0.38835516056756225
10; request; 1; 0.33342921049479646
10; resourc; 1; 0.34258912175998724
10; restrict; 1; 0.44780566480785056
10; satisfy; 2; 0.841057974809361
10; serv; 2; 0.3829994805594392
10; stor; 1; 0.2933312607031323
10; study; 2; 0.3613796669135178
10; subject; 1; 0.21902351720736699
