18; 1; 1; 0.565909017147027
1876; 1; 1; 0.6408702713486026
1971; 1; 1; 0.43136122496691015
abroad; 1; 1; 0.6167169050885274
appear; 1; 1; 0.3148773895116402
attempt; 1; 1; 0.2757798133864285
biograph; 1; 1; 0.6408702713486026
brief; 1; 1; 0.36193302883527134
class; 1; 2; 0.4978710884287293
continu; 1; 1; 0.34100264951924825
country; 1; 1; 0.37876678504577693
ddc; 1; 2; 1.2334338101770548
decim; 1; 2; 0.982483187415549
describ; 1; 1; 0.17815283346205857
detail; 1; 1; 0.29727038231994374
dewey; 1; 3; 1.5665449229653912
edit; 1; 4; 1.4178437779965243
eighteen; 1; 1; 0.6167169050885274
first; 1; 2; 0.48747004080393636
ful; 1; 1; 0.34420124825492365
fut; 1; 1; 0.30350169701850216
grow; 1; 1; 0.2933312607031323
healthy; 1; 1; 0.7911625539835742
hist; 1; 2; 0.6611096473669597
howev; 1; 1; 0.28771330156332897
libr; 1; 1; 0.13548815655691365
lif; 1; 1; 0.4240162534231529
long; 1; 1; 0.3908992088808837
nee; 1; 1; 0.20802580488989758
nev; 1; 1; 0.49817519031462515
pres; 1; 1; 0.186317505997247
provid; 1; 1; 0.20408238223956765
publ; 1; 1; 0.20201067831787864
spit; 1; 1; 0.5803330184572565
spur; 1; 1; 0.6720307678514121
story; 1; 1; 0.6408702713486026
study; 1; 1; 0.17545995052595345
system; 1; 1; 0.1417202799261823
told; 1; 1; 0.6408702713486026
work; 1; 1; 0.20373333365471574
48; 10; 1; 0.5126962170788821
academ; 10; 1; 0.24721783774619333
access; 10; 4; 1.0358893862199456
acquir; 10; 1; 0.3618826630021579
artic; 10; 1; 0.21331686979641523
aug; 10; 1; 0.45272721371762165
avail; 10; 1; 0.2225693296973819
bas; 10; 1; 0.1289116441897756
bulk; 10; 1; 0.5376246142811297
cent; 10; 1; 0.211034443852784
collect; 10; 2; 0.37711974323896685
commun; 10; 1; 0.1861467550572604
comprehend; 10; 1; 0.3067590319538872
confin; 10; 1; 0.5126962170788821
consid; 10; 1; 0.17589460340225097
cov; 10; 1; 0.2538575667374149
delivery; 10; 1; 0.4334634669496352
depend; 10; 1; 0.30301342803662157
design; 10; 1; 0.18734274120301322
develop; 10; 2; 0.2747414828851468
evalu; 10; 1; 0.19454056078275941
exclud; 10; 1; 0.3782429146088127
feat; 10; 1; 0.30869810500146433
focus; 10; 1; 0.3782429146088127
follow; 10; 1; 0.23944218411825835
form; 10; 1; 0.1541605213322996
improv; 10; 2; 0.45463308710880307
includ; 10; 1; 0.19454056078275941
init; 10; 1; 0.34508897997352816
interlibr; 10; 2; 0.8669269338992704
irrespect; 10; 1; 0.5376246142811297
journ; 10; 2; 0.42094966694606495
langu; 10; 1; 0.22322929992315177
libr; 10; 2; 0.21678105049106186
lit; 10; 1; 0.174883477419199
loan; 10; 4; 1.5941606090068006
long-range; 10; 1; 0.4933735240708219
mad; 10; 1; 0.18046201011363855
maj; 10; 1; 0.20991949697781662
mat; 10; 2; 0.4133479102747022
medicin; 10; 1; 0.34508897997352816
nat; 10; 2; 0.3358146271420272
nee; 10; 1; 0.16642064391191808
perc; 10; 1; 0.31914564334932755
period; 10; 5; 1.1472345190332076
photocop; 10; 2; 0.8669269338992704
phys; 10; 1; 0.24631408109850228
plan; 10; 1; 0.2316392891292626
poss; 10; 1; 0.19365412630423087
prim; 10; 1; 0.24721783774619333
purpos; 10; 1; 0.21216673269842792
rapid; 10; 1; 0.26558525377306336
recommend; 10; 1; 0.30869810500146433
request; 10; 1; 0.2667433683958372
resourc; 10; 2; 0.540645776613374
restrict; 10; 1; 0.3547572889962387
satisfy; 10; 2; 0.6728463798474889
serv; 10; 2; 0.29722073120201004
stor; 10; 1; 0.23090139345020175
study; 10; 2; 0.28073592084152554
subject; 10; 1; 0.1738875190578365
system; 10; 2; 0.2267524478818917
us; 10; 1; 0.08943925600171584
without; 10; 1; 0.270322888306687
worthwhil; 10; 1; 0.5126962170788821
2050; 100; 1; 0.5274417026557161
anticip; 100; 1; 0.34812109399230917
appear; 100; 1; 0.2099182596744268
bad; 100; 1; 0.5274417026557161
becam; 100; 1; 0.3115386199551627
becom; 100; 1; 0.20526173424875188
bring; 100; 1; 0.2826775022821019
century; 100; 1; 0.28757414997794006
chapt; 100; 1; 0.24528238137351482
cho; 100; 1; 0.27810314080279064
clan; 100; 1; 0.5274417026557161
com; 100; 1; 0.23055989231374346
condit; 100; 1; 0.2623385446212865
could; 100; 1; 0.20754804736611754
cult; 100; 1; 0.29853710987190035
destruct; 100; 1; 0.3979971199869109
discovery; 100; 1; 0.3370615746407991
doubtless; 100; 1; 0.47731956282631005
enough; 100; 1; 0.3231552623222792
ev; 100; 1; 0.1843889153485399
field; 100; 1; 0.15645505721017955
find; 100; 1; 0.19001664611442884
forev; 100; 1; 0.5274417026557161
fut; 100; 1; 0.20233446467900143
go; 100; 1; 0.3370615746407991
gre; 100; 1; 0.18943045296200126
guess; 100; 1; 0.47731956282631005
hist; 100; 4; 0.8814795298226128
ident; 100; 1; 0.20677690185238218
inquiry; 100; 1; 0.27592431130785633
institut; 100; 1; 0.18884970398776968
larg; 100; 1; 0.15446737684873088
littl; 100; 1; 0.24528238137351482
long; 100; 1; 0.2605994725872558
loom; 100; 1; 0.5274417026557161
mankind; 100; 1; 0.42724684756573506
may; 100; 1; 0.15781948110972244
might; 100; 1; 0.2351176270367737
observ; 100; 2; 0.5050223800610358
pres; 100; 1; 0.12421167066483133
present-day; 100; 1; 0.4111446033923516
pri; 100; 1; 0.28508278330887
process; 100; 1; 0.14657883616854245
prom; 100; 1; 0.32749439580518297
remain; 100; 1; 0.2659547027911062
saf; 100; 1; 0.3979971199869109
say; 100; 1; 0.30156888583513153
sci; 100; 6; 0.6360604444948962
scrambled; 100; 1; 0.5274417026557161
seem; 100; 1; 0.21850785273691753
sens; 100; 1; 0.2556325266282393
soc; 100; 2; 0.3635113956360435
sociolog; 100; 4; 1.1124125632111626
somewh; 100; 1; 0.3370615746407991
strange; 100; 1; 0.47731956282631005
suggest; 100; 1; 0.1749329141481805
surv; 100; 1; 0.36121955579136267
tak; 100; 1; 0.19303274094105216
tim; 100; 1; 0.15130129611693588
tre; 100; 1; 0.23055989231374346
trev; 100; 1; 0.5274417026557161
twentie; 100; 1; 0.42724684756573506
valu; 100; 1; 0.19365371714357832
wel; 100; 1; 0.18124229533560243
work; 100; 1; 0.13582222243647715
world; 100; 2; 0.44851946489168826
writ; 100; 1; 0.2099182596744268
aacr; 1000; 2; 0.9867470481416438
agr; 1000; 1; 0.35824453184628047
altern; 1000; 1; 0.3148062535455438
anglo-american; 1000; 1; 0.45272721371762165
argu; 1000; 1; 0.3337237689633488
attempt; 1000; 1; 0.2206238507091428
auth; 1000; 1; 0.2020642860643662
bibliograph; 1000; 1; 0.19106035295966944
catalog; 1000; 2; 0.42094966694606495
cod; 1000; 1; 0.28502214502284784
comp; 1000; 1; 0.21935464115977826
conceiv; 1000; 2; 0.38730825260846174
dat; 1000; 1; 0.1499511757648357
definit; 1000; 1; 0.2895464230682171
describ; 1000; 2; 0.2850445335392937
entry; 1000; 2; 0.5822252233689591
ident; 1000; 1; 0.24813228222285863
intern; 1000; 3; 0.7471729705180231
isbd; 1000; 1; 0.4642664147658052
next; 1000; 1; 0.39854015225170014
pres; 1000; 1; 0.1490540047977976
problem; 1000; 1; 0.15109163443264748
rel; 1000; 2; 0.28665147110802325
revid; 1000; 1; 0.39854015225170014
rul; 1000; 3; 0.8595067045739007
ser; 1000; 5; 1.488493159747076
