1876,; 1; 1; 1.0548834053114322
1971,; 1; 1; 0.8544936951314701
abroad.; 1; 1; 0.9546391256526201
appear; 1; 1; 0.42987050951367906
attempt; 1; 1; 0.3754083305224254
biograph; 1; 1; 0.8960410238018828
brief; 1; 1; 0.5178068807567496
classification.; 1; 1; 0.7375930954503105
continu; 1; 1; 0.4678974458537096
country; 1; 1; 0.5607053165395739
ddc; 1; 1; 0.9546391256526201
ddc's; 1; 1; 0.9546391256526201
decim; 1; 1; 0.6847531315119314
describ; 1; 1; 0.2635996807840944
detail; 1; 1; 0.43339438077575443
dewey; 1; 2; 1.4448782231654507
edit; 1; 3; 1.5060153943789143
eighteen; 1; 1; 0.8222892067847032
first; 1; 2; 0.6836809663495328
ful; 1; 1; 0.46559979301407717
fut; 1; 1; 0.44851946489168826
grow; 1; 1; 0.41052346849750376
healthy; 1; 1; 1.0548834053114322
hist; 1; 2; 0.9404705081470948
however,; 1; 1; 0.3990703068637639
in; 1; 1; 0.2573384373926942
libr; 1; 1; 0.19733176196630345
life,; 1; 1; 0.7737773579430086
long; 1; 1; 0.5319094055822124
needed.; 1; 1; 0.7959942399738218
nev; 1; 1; 0.6642335870861669
pres; 1; 1; 0.267992994549043
provid; 1; 1; 0.2768789472632308
publ; 1; 1; 0.2903630751320008
spit; 1; 1; 0.7737773579430086
spur; 1; 1; 0.8960410238018828
story; 1; 1; 0.8960410238018828
study; 1; 1; 0.2597977190325129
system,; 1; 1; 0.4878494825101295
the; 1; 2; 0.25656775657648706
ther; 1; 1; 0.45678549567998294
told.; 1; 1; 1.0548834053114322
work; 1; 1; 0.2948688604326435
48; 10; 1; 0.7159793442394651
a; 10; 1; 0.1771620690792593
about; 10; 1; 0.6720307678514121
academ; 10; 1; 0.32639440585367546
access; 10; 3; 1.0230079485577448
acquiring,; 10; 1; 0.7159793442394651
al; 10; 1; 0.4107179201092812
articles.; 10; 1; 0.5969956799803664
aug; 10; 1; 0.565909017147027
avail; 10; 1; 0.30137921957546887
bas; 10; 1; 0.17263193228338053
bulk; 10; 1; 0.7159793442394651
cent; 10; 1; 0.28591256978496676
